tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt4939064,2,13,0,Mars,2016,2018,0,7.4,15049
tt4940366,2,14,0,Callboys,2016,2019,0,7.5,1494
tt4941240,3,48,0,Star,2016,2019,0,6.7,4884
tt4941288,2,20,0,The Arrangement,2017,2018,0,6.5,3536
tt4947608,2,12,0,One Mississippi,2015,2017,0,7.6,4332
tt4951098,2,35,0,Descendants: Wicked World,2015,2017,0,6.4,1185
tt4953128,3,30,0,Animals.,2016,2018,0,7.3,4171
tt4955480,2,23,0,Great News,2017,2018,0,7,8151
tt4955642,4,50,0,The Good Place,2016,2020,0,8.2,179352
tt4958580,2,24,0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",2015,2016,0,7.5,3915
tt4973548,2,14,0,Flaked,2016,2017,0,7.2,12232
tt4975856,3,34,0,Future Man,2017,2020,0,7.7,27506
tt4976512,2,12,0,Secret City,2016,2019,0,7.4,9197
tt4998212,4,80,0,The Ranch,2016,2020,0,7.5,41590
tt4998350,3,25,0,The Deuce,2017,2019,0,8.1,30937
tt5011816,3,30,0,Sneaky Pete,2015,2019,0,8.1,39409
tt5014882,4,26,0,The Durrells,2016,2019,0,8.2,13054
tt5015548,4,20,0,Agatha Raisin,2014,Ongoing,0,7.2,5801
tt5016504,4,43,0,Preacher,2016,2019,0,7.9,78950
tt5020352,2,12,0,Better Late Than Never,2016,2018,0,8.5,2393
tt5022622,2,36,0,Non uccidere,2015,Ongoing,0,7.2,1035
tt5023666,2,34,0,Arslan Senki,2015,2016,0,7.5,2205
tt5028002,3,30,0,StartUp,2016,2018,0,7.8,29879
tt5034326,3,65,0,Adam Ruins Everything,2015,2019,0,8.1,7306
tt5037914,3,24,0,Crashing,2017,2019,0,7.6,8156
tt5052460,2,26,0,Taken,2017,2018,0,6.6,11489
tt5057054,4,30,0,Jack Ryan,2018,2023,0,8,167471
tt5057130,3,24,0,Medici,2016,2019,0,7.9,21247
tt5059866,2,38,0,Himouto! Umaruchan,2015,2017,0,7.1,1736
tt5071412,4,44,0,Ozark,2017,2022,0,8.5,333817
tt5095466,2,24,0,Gakusen toshi asterisk,2015,2016,0,6.8,2364
tt5097050,2,12,0,Chewing Gum,2015,2017,0,7.7,10331
tt5099020,3,24,0,Aranyélet,2015,2018,0,8.7,8435
tt5104362,2,12,0,Pakt,2015,Ongoing,0,7.2,1192
tt5114356,3,27,0,Legion,2017,2019,0,8.2,94974
tt5126414,2,20,0,Legends of Chamberlain Heights,2016,2017,0,4.9,1645
tt5133998,2,89,0,Kara Sevda,2015,2017,0,7.4,9609
tt5135336,3,33,0,Metod,2015,Ongoing,0,7.3,3195
tt5137338,3,25,0,Victoria,2016,2019,0,8.2,29763
tt5141800,2,104,0,Lang ya bang,2015,2018,0,8.9,2605
tt5154068,4,24,0,Unge lovende,2015,Ongoing,0,7.7,1426
tt5164196,3,55,0,Lethal Weapon,2016,2019,0,7.8,39647
tt5174766,2,21,0,Beyond,2016,2018,0,6.9,7390
tt5180504,4,25,0,The Witcher,2019,Ongoing,0,8,553052
tt5180734,2,16,0,Gidseltagningen,2017,2019,0,7.3,2230
tt5181284,2,12,0,Secrets of Great British Castles,2015,2016,0,7.7,1205
tt5189554,3,220,0,Soy Luna,2016,2018,0,6.6,1682
tt5189670,2,20,0,Making a Murderer,2015,2018,0,8.6,100575
tt5191110,3,29,0,Berlin Station,2016,2019,0,7.6,10002
tt5193358,3,18,0,Wanted,2016,2018,0,7.6,6468
tt5194410,2,20,0,Springfloden,2016,2018,0,7.5,4571
tt5194792,2,20,0,NOS4A2,2019,2020,0,6.7,9849
tt5194866,2,20,0,The Coroner,2015,2016,0,7,2289
tt5195114,3,57,0,Andi Mack,2017,2019,0,7.4,2487
tt5200372,3,18,0,Josh,2014,2017,0,6.7,1047
tt5200920,3,30,0,Válótársak,2015,Ongoing,0,7.7,1080
tt5201864,2,48,0,Hatim,2003,2004,0,8.6,2074
tt5208832,3,166,0,Andrija i Andjelka,2015,Ongoing,0,7.5,1650
tt5212822,2,20,0,Imposters,2017,2018,0,7.8,14781
tt5224200,3,113,0,Kirgin Çiçekler,2015,2018,0,5.7,1148
tt5232792,3,28,0,Lost in Space,2018,2021,0,7.3,103553
tt5242220,3,15,0,The Story of God with Morgan Freeman,2016,2019,0,7.8,5234
tt5248878,4,27,0,Hunting Hitler,2015,2020,0,7.3,2588
tt5269594,3,24,0,Marcella,2016,2021,0,7.4,35216
tt5272790,3,27,0,On Air with AIB,2015,Ongoing,0,8.3,1529
tt5274556,2,19,0,Owarimonogatari,2015,2017,0,8.3,1881
tt5288312,4,43,0,Skam,2015,2017,0,8.6,37250
tt5290382,2,19,0,Mindhunter,2017,2019,0,8.6,316910
tt5296406,3,53,0,Designated Survivor,2016,2019,0,7.5,100242
tt5299008,2,17,0,Real Detective,2016,2018,0,8,3561
tt5302120,2,57,0,Hayat Sarkisi,2016,2017,0,7.7,1744
tt5303668,2,31,0,Kördügüm,2016,2016,0,6.6,1426
tt5311790,3,18,0,The A Word,2016,Ongoing,0,7.8,2322
tt5320160,4,40,0,Degrassi: Next Class,2016,2017,0,6.8,3628
tt5324116,2,20,0,Swedish Dicks,2016,2018,0,6.8,3570
tt5332732,3,59,0,Shahrzad,2015,2018,0,8,11109
tt5335606,2,44,0,Power Rangers Ninja Steel,2017,2018,0,5.8,1097
tt5337806,4,24,0,Charité,2017,Ongoing,0,7.8,3596
tt5339440,4,46,0,One Day at a Time,2017,2020,0,8.2,17754
tt5343200,3,27,0,Cómo sobrevivir soltero,2020,Ongoing,0,6.5,1522
tt5344382,2,50,0,Kidou Senshi Gundam: Tekketsu no Orphans,2015,2017,0,7.9,2018
tt5348176,4,32,0,Barry,2018,2023,0,8.4,114944
tt5350276,3,15,0,Tales by Light,2015,Ongoing,0,8.2,2026
tt5368542,2,20,0,The Exorcist,2016,2018,0,7.9,30559
tt5370118,3,23,0,Kono subarashii sekai ni shukufuku o!,2016,2023,0,7.8,13553
tt5372890,4,38,0,Bonusfamiljen,2017,Ongoing,0,7.6,4722
tt5397520,2,16,0,Dark Net,2016,2017,0,7.1,1537
tt5421602,3,27,0,Anne,2017,2019,0,8.6,62125
tt5430288,2,10,0,Gaycation,2016,Ongoing,0,8,1510
tt5435072,2,11,0,Scare PewDiePie,2016,2017,0,3.8,2511
tt5439480,2,40,0,Milo Murphy's Law,2016,2019,0,7.6,3298
tt5459566,2,31,0,Lego Star Wars: The Freemaker Adventures,2016,2017,0,7.4,1324
tt5462364,2,34,0,Superior Donuts,2017,2018,0,6.5,3409
tt5462720,2,48,0,Kevin Can Wait,2016,2018,0,5.6,9967
tt5462886,2,12,0,You Are Wanted,2017,2018,0,6.1,3511
tt5464086,2,19,0,"Midnight, Texas",2017,2018,0,7.3,14576
tt5467814,2,16,0,Haters Back Off!,2016,2017,0,5.9,7808
tt5468694,2,20,0,Dramaworld,2016,2021,0,7.3,1894
tt5475704,3,30,0,Dream Corp LLC,2016,Ongoing,0,7.3,1083
tt5477572,2,53,0,Dar Hashieh,2015,Ongoing,0,5.9,4204
tt5490466,3,7,0,Barely Speaking with Arnub,2014,Ongoing,0,8.5,1495
tt5511512,2,23,0,Trial & Error,2017,2018,0,7.9,6392
tt5511582,2,27,0,Timeless,2016,2018,0,7.6,45829
tt5512658,3,38,0,Paranormal Lockdown,2016,Ongoing,0,7.1,1802
tt5515212,3,56,0,Big Hero 6: The Series,2017,2021,0,7.2,2405
tt5520392,2,20,0,Shut Eye,2016,2017,0,7.3,3885
tt5520732,2,27,0,Good Morning-Call: Guddo môningu kôru,2016,2017,0,7.5,3491
tt5531466,3,72,0,DuckTales,2017,2021,0,8.3,11388
tt5534588,2,17,0,Hamilton,2020,Ongoing,0,6.8,2971
tt5536400,4,69,0,Man with a Plan,2016,2020,0,7,11026
tt5537534,2,29,0,Ajin,2016,2017,0,7.6,6831
tt5540054,2,22,0,The Tick,2016,2019,0,7.4,19320
tt5541338,2,19,0,Six,2017,2018,0,7.2,13486
tt5544138,3,30,0,Klem,2017,2020,0,7.8,1481
tt5562056,3,25,0,Easy,2016,2019,0,6.9,14894
tt5565334,2,16,0,Friends from College,2017,2019,0,6.9,22532
tt5580540,3,30,0,Santa Clarita Diet,2017,2019,0,7.8,73594
tt5583512,4,24,0,Cardinal,2017,2020,0,7.8,11083
tt5592146,3,63,0,Speechless,2016,2019,0,7.5,8330
tt5596646,2,16,0,Too Close to Home,2016,2017,0,4.9,1051
tt5598192,2,18,0,Innan vi dör,2017,2019,0,7.7,4691
tt5599272,2,8,0,Shadow of Truth,2016,Ongoing,0,8,1545
tt5603140,4,32,0,Vår tid är nu,2017,Ongoing,0,8.2,5394
tt5603186,2,16,0,Svartsjön,2016,2018,0,6.1,2117
tt5607616,2,78,0,Re:Zero kara Hajimeru Isekai Seikatsu,2016,Ongoing,0,8.1,22144
tt5607970,3,29,0,Ultimate Beastmaster,2017,2018,0,7.2,2681
tt5607976,3,23,0,His Dark Materials,2019,2022,0,7.8,81626
tt5614844,2,20,0,Cloak & Dagger,2018,2019,0,6.6,21818
tt5615700,3,36,0,Siren,2018,2020,0,7,15216
tt5615840,2,20,0,Alone Together,2018,2018,0,6.7,2089
tt5616644,2,59,0,Ask Yeniden,2015,2016,0,7,1909
tt5618002,2,22,0,Super Lovers,2016,2017,0,6.9,1214
tt5618256,2,18,0,Manhunt,2017,2020,0,8.1,62597
tt5619658,2,12,0,Flowers,2016,2018,0,8.1,6351
tt5620076,2,20,0,Chance,2016,2017,0,7.6,10668
tt5621544,3,60,0,Pinky Malinky,2018,2019,0,5.7,1289
tt5638056,2,37,0,The Mick,2017,2018,0,7.8,18883
tt5640558,4,40,0,Claws,2017,2022,0,7.4,6864
tt5645432,2,11,0,The Old Man,2022,Ongoing,0,7.6,45318
tt5648202,3,28,0,Corporate,2018,2020,0,7.8,3904
tt5650650,3,24,0,Jamestown,2017,2019,0,6.9,5463
tt5651032,2,20,0,Herrens veje,2017,2018,0,7.6,1672
tt5651844,3,34,0,Travelers,2016,2018,0,8,61483
tt5672036,2,120,0,Chelsea,2016,2017,0,6.4,2135
tt5673782,4,36,0,Genius,2017,Ongoing,0,8.2,19398
tt5675620,2,26,0,The Punisher,2017,2019,0,8.5,254951
tt5676590,2,12,0,Back,2017,Ongoing,0,7.3,3380
tt5687446,3,18,0,Mum,2016,2019,0,8.3,3451
tt5687612,2,12,0,Fleabag,2016,2019,0,8.7,184435
tt5691552,3,36,0,The Orville,2017,Ongoing,0,8,96028
tt5692740,4,22,0,The Windsors,2016,Ongoing,0,7.2,3277
tt5697728,3,504,0,Kuch Rang Pyar Ke Aise Bhi,2016,2021,0,8.2,5647
tt5698140,2,16,0,Toon,2016,2017,0,7.6,1014
tt5707408,2,17,0,Day 5,2016,2017,0,7.3,1370
tt5707802,4,40,0,Dear White People,2017,2021,0,6.4,26143
tt5720168,2,20,0,Marlon,2017,2018,0,7,4595
tt5721172,4,53,0,The Worst Witch,2017,Ongoing,0,7.2,2977
tt5722190,4,32,0,Brockmire,2017,2020,0,8,6132
tt5722214,3,24,0,Stan Against Evil,2016,2018,0,7.3,6246
tt5743796,3,30,0,Warrior,2019,Ongoing,0,8.4,35987
tt5747326,4,474,0,The Kapil Sharma Show,2016,Ongoing,0,7.3,9596
tt5753856,3,26,0,Dark,2017,2020,0,8.7,422249
tt5754602,3,19,0,4 Blocks,2017,2019,0,8.2,8788
tt5761478,3,24,0,Harlots,2017,2019,0,7.7,10078
tt5761496,3,27,0,Get Shorty,2017,2019,0,8.2,8114
tt5770786,3,30,0,GLOW,2017,2019,0,8,49343
tt5770788,2,14,0,Sick Note,2017,2018,0,6.8,8478
tt5804986,4,36,0,The Big Lez Show,2012,2019,0,9.2,2087
tt5809150,3,39,0,Ransom,2017,2019,0,6.6,3949
tt5813158,2,12,0,Borderline,2016,2017,0,7.1,1587
tt5830106,2,10,0,Life Sahi Hai,2016,Ongoing,0,7.8,1412
tt5830254,4,32,0,Das Boot,2018,Ongoing,0,7.5,8895
tt5838282,4,46,0,Escape the Night,2016,2019,0,5.4,1125
tt5839960,2,12,0,Damned,2016,2018,0,7.3,1124
tt5847454,2,25,0,Beruseruku,2016,2017,0,6.7,6998
tt5848846,2,17,0,Sword Art Online Abridged,2013,Ongoing,0,8.1,1107
tt5858892,2,26,0,Cheongchunsidae,2016,2017,0,8.3,2597
tt5866048,4,42,0,"Fuck, That's Delicious",2016,Ongoing,0,8,1081
tt5866074,4,19,0,Paquita Salas,2016,Ongoing,0,8,3587
tt5868220,3,33,0,Novine,2016,2020,0,8,1410
tt5868802,3,23,0,Vergüenza,2017,2020,0,7.2,1071
tt5868826,2,12,0,La peste,2018,2019,0,7.2,2140
tt5875444,4,24,0,Slow Horses,2022,Ongoing,0,7.9,46570
tt5875646,2,20,0,Freakish,2016,2018,0,6.1,3004
tt5881326,3,35,0,T@gged,2016,2018,0,7.1,2362
tt5895314,2,26,0,Kuromukuro,2016,2016,0,7.2,1406
tt5895684,3,28,0,Every Frame a Painting,2014,2016,0,9.1,1185
tt5895884,4,49,0,World of Dance,2017,2020,0,7.3,1331
tt5897304,3,37,0,Mob Psycho 100,2016,2022,0,8.6,40726
tt5900164,2,7,0,The Investigator: A British Crime Story,2016,2018,0,5.7,1732
tt5905038,3,30,0,HarmonQuest,2016,2019,0,8.3,2330
tt5905350,2,13,0,Nejimaki seirei senki: Tenkyô no Alderamin,2016,2023,0,7.4,1233
tt5905354,3,18,0,Norsemen,2016,2020,0,7.7,20696
tt5919914,2,758,0,Ishqbaaaz,2016,2019,0,4.8,2590
tt5926598,2,8,0,Million Dollar Extreme Presents: World Peace,2016,2023,0,8.2,2150
tt5932548,3,27,0,Britannia,2017,2021,0,6.9,17308
tt5936448,3,28,0,Riviera,2017,2020,0,6.7,8614
tt5937754,2,16,0,Trailer Park Boys: Out of the Park,2016,2017,0,7,2566
tt5957358,2,12,0,Freedom Fighters: The Ray,2017,2018,0,6,1236
tt5957766,3,30,0,Loudermilk,2017,2020,0,7.8,6401
tt5960322,4,36,0,The Ms. Pat Show,2021,Ongoing,0,8.2,1066
tt5963958,2,8,0,Innocent,2018,Ongoing,0,7.4,5326
tt5975822,2,16,0,Shang Yin,2016,Ongoing,0,8.1,1620
tt5978570,2,17,0,Nirvanna the Band the Show,2016,Ongoing,0,8.8,1967
tt5987254,2,20,0,I'm Sorry.,2017,2019,0,8,6040
tt5988404,2,65,0,No: 309,2016,2017,0,4.7,2892
tt5990096,2,21,0,The Guest Book,2017,2018,0,7.3,3639
tt5992164,3,21,0,Snatch,2017,2018,0,6.9,4424
tt5995370,2,10,0,Striking Out,2017,2018,0,7.6,2062
tt6005644,4,16,0,TVF Tripling,2016,Ongoing,0,8.5,20329
tt6006350,3,20,0,Motherland,2016,Ongoing,0,7.9,7471
tt6009150,3,20,0,Karenjit Kaur - The Untold Story of Sunny Leone,2018,Ongoing,0,7.1,4367
tt6010920,2,12,0,White Gold,2017,2019,0,7.3,12463
tt6021260,3,25,0,Bill Nye Saves the World,2017,2018,0,4,7444
tt6021284,2,12,0,Liar,2017,2020,0,7.1,10853
tt6025022,3,39,0,Justice League Unlimited,2004,2006,0,8.7,19013
tt6038226,3,15,0,Zapped,2016,2018,0,6.8,1569
tt6045840,4,58,0,Black Lightning,2017,2021,0,6.1,26755
tt6048596,4,32,0,The Sinner,2017,2021,0,7.9,134047
tt6053512,2,20,0,Home Before Dark,2020,Ongoing,0,7.5,11770
tt6059460,3,12,0,Delicious,2016,2019,0,7,1994
tt6064882,4,48,0,Room 104,2017,2020,0,6.1,6046
tt6074794,2,45,0,Sangatsu no Lion,2016,2018,0,8.3,3169
tt6076336,4,40,0,Greenhouse Academy,2017,2020,0,6.6,6726
tt6077448,2,16,0,Sacred Games,2018,2019,0,8.5,91282
tt6078096,4,34,0,High Maintenance,2016,2020,0,8.1,10049
tt6090814,3,32,0,Hamilton's Pharmacopeia,2011,Ongoing,0,8.8,1382
tt6108262,2,20,0,Senke nad Balkanom,2017,Ongoing,0,8.9,12007
tt6109562,4,25,0,Wellington Paranormal,2018,2022,0,7.6,7172
tt6110648,2,20,0,The Purge,2018,2019,0,6.5,18488
tt6111502,3,103,0,Kickstarter Crap,2013,Ongoing,0,8.4,1508
tt6111552,3,13,0,Content Cop,2015,2017,0,8.8,12641
tt6112414,3,30,0,Inside Edge,2017,Ongoing,0,7.9,12324
tt6115528,3,84,0,Bad Unboxing,2014,2019,0,8.4,1941
tt6128254,2,20,0,Lodge 49,2018,2019,0,7.6,4537
tt6130902,2,12,0,Lore,2017,2018,0,6.6,5806
tt6132720,2,60,0,Vatanim Sensin,2016,2018,0,8.4,5156
tt6135682,3,58,0,Spider-Man,2017,2020,0,6.2,3036
tt6136644,2,20,0,Unité 42,2017,2019,0,6.9,2732
tt6150576,2,20,0,Shin'ya shokudô: Tokyo Stories,2016,2019,0,8.4,4710
tt6156584,4,31,0,Snowpiercer,2020,2023,0,6.9,59661
tt6156654,3,22,0,Rostered On,2016,Ongoing,0,7.4,7266
tt6157190,3,54,0,Nangmandakteo Kimsaboo,2016,2023,0,8.4,3844
tt6160506,2,20,0,Impulse,2018,2019,0,7.4,10341
tt6170874,2,26,0,Salvation,2017,2018,0,6.9,24045
tt6185782,2,50,0,Kobayashi-san Chi No Maid Dragon,2017,2022,0,7.7,4917
tt6193336,2,20,0,The Hollow,2018,2020,0,7.2,4765
tt6193550,3,276,0,Beyhadh,2016,2017,0,7.2,1601
tt6212854,4,58,0,Boiseu,2017,2021,0,7.6,2427
tt6217938,2,39,0,Asheghaneh,2017,2021,0,5.1,2609
tt6225166,4,311,0,Live PD,2016,Ongoing,0,8.1,1616
tt6233538,3,15,0,Roman Empire,2016,2019,0,7,8854
tt6235122,3,51,0,Sluga narodu,2015,2019,0,7.4,4156
tt6236572,3,18,0,Mary Kills People,2017,2019,0,7.5,4518
tt6244192,3,37,0,Leah Remini: Scientology and the Aftermath,2016,2019,0,8.9,6322
tt6246232,2,24,0,La mafia uccide solo d'estate,2016,2018,0,8.1,1145
tt6257298,2,12,0,Pure,2017,2019,0,7,1224
tt6257970,2,16,0,The End of the F***ing World,2017,2019,0,8,210268
tt6258718,2,12,0,Bad Banks,2018,2020,0,7.8,6075
tt6268260,4,20,0,The Aam Aadmi Family,2016,Ongoing,0,8.4,2123
tt6271042,2,16,0,McMafia,2018,2018,0,7.6,16672
tt6274614,2,18,0,SMILF,2017,2019,0,6.8,5382
tt6281238,3,26,0,Belfer,2016,Ongoing,0,7.4,1881
tt6296094,2,32,0,Lastman,2016,Ongoing,0,8.5,1296
tt6315640,4,38,0,Atypical,2017,2021,0,8.2,99356
tt6317068,3,36,0,Final Space,2018,2021,0,8.2,47023
tt6328940,2,9,0,Humorously Yours,2016,Ongoing,0,8.5,7191
tt6333098,2,14,0,Abstract: The Art of Design,2017,Ongoing,0,8.3,5801
tt6354518,3,146,0,Saiki Kusuo no Psi Nan,2016,2018,0,8.3,9676
tt6357658,2,39,0,Baki,2018,2020,0,6.8,8073
tt6383982,3,63,0,Otel Eleon,2016,2017,0,7.7,1736
tt6385540,3,27,0,Hilda,2018,Ongoing,0,8.5,12365
tt6392930,3,36,0,Swar Shuaib,2014,Ongoing,0,6.9,2943
tt6394324,4,72,0,Charmed,2018,2022,0,4.8,17554
tt6402190,2,25,0,Masamune-kun No Revenge,2017,Ongoing,0,6.4,3145
tt6404896,2,6,0,Constantine: City of Demons,2018,2019,0,7.5,6702
tt6407712,3,39,0,Norm Macdonald Live,2013,2017,0,9.2,1582
tt6423364,2,14,0,Bad Blood,2017,2018,0,7.5,10310
tt6428698,2,29,0,Sotus the Series,2016,2018,0,7.8,1900
tt6437276,2,20,0,For the People,2018,2019,0,7.3,6228
tt6439562,4,25,0,Mind Field,2017,Ongoing,0,8.7,2706
tt6445112,3,25,0,Missions,2017,Ongoing,0,6.7,2677
tt6455986,2,14,0,Yojo Senki: Saga of Tanya the Evil,2017,Ongoing,0,7.6,3955
tt6456546,3,24,0,The Cheat,2017,2020,0,8.3,5778
tt6459472,3,43,0,Cold Case Files,2017,Ongoing,0,7.9,1587
tt6461346,2,32,0,Bimilui Soop,2017,Ongoing,0,8.5,9578
tt6461726,4,42,0,A.P. Bio,2018,2021,0,7.4,16136
tt6462806,3,87,0,Istanbullu Gelin,2017,2019,0,7,2597
tt6473300,3,20,0,Mirzapur,2018,Ongoing,0,8.5,78618
tt6474378,4,50,0,Good Girls,2018,2021,0,7.7,57664
tt6487482,2,22,0,Insatiable,2018,2019,0,6.5,31406
tt6492236,2,26,0,Splitting Up Together,2018,2019,0,6.9,3922
tt6494622,2,16,0,Made in Heaven,2019,Ongoing,0,8.2,13744
tt6495756,3,28,0,Ingobernable,2017,Ongoing,0,7,3334
tt6510950,2,20,0,Condor,2018,2020,0,7.7,17088
tt6517102,4,32,0,Castlevania,2017,2021,0,8.3,74637
tt6519410,2,16,0,Zone Blanche,2017,2019,0,7.4,12973
tt6538034,3,18,0,Save Me,2018,2022,0,7.7,6114
tt6546758,2,34,0,Schooled,2019,2020,0,6.8,3671
tt6548228,2,20,0,Castle Rock,2018,2019,0,7.5,49674
tt6554240,2,16,0,Heels,2021,2023,0,8,8962
tt6563112,2,12,0,Clique,2017,2018,0,6.9,3273
tt6583806,3,19,0,This Country,2017,2020,0,8.5,7297
tt6601082,2,75,0,Rise of the Teenage Mutant Ninja Turtles,2018,2020,0,5.7,5976
tt6608260,3,22,0,Srpski junaci srednjeg veka,2017,2023,0,7.9,1035
tt6611916,2,12,0,Kingdom,2019,Ongoing,0,8.3,51450
tt6616260,3,28,0,Karppi,2018,2021,0,7.3,12338
tt6620620,2,12,0,GameFace,2017,2019,0,7.7,2343
tt6623682,2,16,0,Rebecka Martinsson,2017,Ongoing,0,7.1,3058
tt6632666,2,20,0,Project Blue Book,2019,2020,0,7.6,14019
tt6656238,3,20,0,The Rain,2018,2020,0,6.3,40243
tt6658720,3,20,0,Keeping Faith,2017,2021,0,7.1,5627
tt6681686,2,12,0,Alex,2017,2019,0,6.7,1016
tt6692188,3,34,0,El Chapo,2017,2018,0,7.8,19868
tt6708260,2,8,0,Trust Me,2017,2019,0,7,3088
tt6712476,2,7,0,Bancroft,2017,2020,0,6.8,3892
tt6724368,2,22,0,Fi,2017,2018,0,7.8,11645
tt6741278,3,17,0,Invincible,2021,Ongoing,0,8.7,166308
tt6756704,2,50,0,Fazilet Hanim ve Kizlari,2017,2018,0,6.9,2899
tt6762348,2,21,0,Velvet Colección,2017,2019,0,7.2,1567
tt6770148,2,12,0,Stella Blómkvist,2017,2021,0,6.8,1199
tt6779076,2,36,0,Star Wars: Forces of Destiny,2017,2018,0,5.4,2498
tt6782014,3,35,0,Mystery Science Theater 3000: The Return,2017,2022,0,8.1,4008
tt6794990,3,30,0,Absentia,2017,2020,0,7.2,16737
tt6800294,2,16,0,Ivalo,2018,Ongoing,0,6.9,2441
tt6807442,2,23,0,The President Show,2017,2018,0,6.5,1527
tt6807662,2,20,0,The New Legends of Monkey,2018,2020,0,6.5,4878
tt6839788,2,11,0,Dogs of Berlin,2018,Ongoing,0,7.5,13756
tt6843558,2,10,0,La Frecuencia Kirlian,2017,Ongoing,0,7.5,1172
tt6849726,2,22,0,"Psi laju, vetar nosi",2017,2019,0,3.1,2065
tt6849940,2,20,0,ReBoot: The Guardian Code,2018,2018,0,3.8,1271
tt6854924,2,736,0,Markiplier,2012,Ongoing,0,7.8,1148
tt6859260,2,25,0,Quan Zhi Gao Shou,2017,Ongoing,0,7.5,1327
tt6864602,3,36,0,Mare fuori,2020,Ongoing,0,7.5,1213
tt6868278,2,11,0,The Test Case,2018,Ongoing,0,8.4,1858
tt6873658,2,16,0,O Mecanismo,2018,2019,0,8,36542
tt6873926,4,34,0,Two Sentence Horror Stories,2017,Ongoing,0,5.6,2194
tt6874206,3,22,0,Making It,2018,2021,0,7.9,1624
tt6874502,3,104,0,Unikitty!,2017,2020,0,5.5,1445
tt6877772,2,16,0,American Vandal,2017,2018,0,8.1,32362
tt6881158,4,48,0,Corner Gas Animated,2018,2021,0,7.7,1559
tt6881870,4,41,0,Frankie Drake Mysteries,2017,2021,0,6.8,3030
tt6905458,2,13,0,The Shivering Truth,2018,2020,0,8.1,2582
tt6905756,3,24,0,Der Pass,2018,2023,0,8,8563
tt6908976,2,25,0,Seinto Seiya: Knights of the Zodiac,2019,2022,0,4.6,2145
tt6916746,4,40,0,Alexa & Katie,2018,2020,0,7.5,5907
tt6928052,3,32,0,Free Rein,2017,2019,0,7.2,2402
tt6932244,3,22,0,Hanna,2019,2021,0,7.6,41132
tt6942048,3,84,0,Söz,2017,2019,0,6.8,4236
tt6951546,3,36,0,Animaniacs,2020,2023,0,7.8,3714
tt6954652,3,9,0,Jack Taylor,2010,2010,0,7.4,2451
tt6964748,3,24,0,Alex Rider,2020,Ongoing,0,7.5,16129
tt6965802,3,108,0,OK K.O.! Let's Be Heroes,2017,2019,0,6.8,3337
tt6970700,2,23,0,Vivir sin permiso,2018,2020,0,7.4,5664
tt6982604,4,360,0,Alternative Lifestyle,2016,2019,0,9,1097
tt6987476,4,34,0,Burden of Truth,2018,2021,0,7.3,4776
tt6987966,3,71,0,The Jim Jefferies Show,2017,2019,0,7.5,2352
tt6994156,3,24,0,Close Enough,2020,2022,0,7.8,12858
tt7005636,2,16,0,Lykkeland,2018,2022,0,7.8,3108
tt7008682,2,17,0,Homecoming,2018,2020,0,7.4,26352
tt7011370,2,13,0,This Time with Alan Partridge,2019,2021,0,8,4360
tt7016936,4,32,0,Killing Eve,2018,2022,0,8.1,128121
tt7020532,2,32,0,Goo-hae-jwo,2017,2019,0,7.9,1747
tt7042146,4,32,0,Carmen Sandiego,2019,2021,0,7.9,6590
tt7048386,3,24,0,El Jardín de Bronce,2017,Ongoing,0,7.7,1576
tt7053920,3,12,0,The Toys That Made Us,2017,2019,0,7.9,6033
tt7059774,2,12,0,Jägarna,2018,Ongoing,0,7.4,2287
tt7082442,2,16,0,Everyone Is Doing Great,2018,Ongoing,0,7,1790
tt7083006,2,20,0,Carter,2018,2019,0,6.6,1797
tt7088332,2,24,0,Isekai wa smartphone to tomo ni.,2017,2023,0,6.5,2653
tt7107518,3,18,0,The Standups,2017,Ongoing,0,6.6,1394
tt7117634,3,18,0,Mira lo que has hecho,2018,2020,0,7.4,1506
tt7120662,3,19,0,Derry Girls,2018,2022,0,8.5,52639
tt7124066,4,13,0,Knight's & Magic,2017,2018,0,7.2,1155
tt7131720,2,24,0,Kakegurui,2017,2019,0,7.1,11957
tt7137306,2,26,0,Life After Daesh,2017,2017,0,5.5,1503
tt7146326,4,42,0,The Family Business,2018,Ongoing,0,6.5,1285
tt7150060,3,78,0,Find Me in Paris,2018,2020,0,6.8,1183
tt7151510,2,29,0,Dev DD,2017,Ongoing,0,6.4,7271
tt7151584,3,42,0,Karrle Tu Bhi Mohabbat,2017,2019,0,7.2,1924
tt7153034,2,40,0,The Bureau of Magical Things,2018,2021,0,6.8,2901
tt7165904,4,85,0,Big City Greens,2018,Ongoing,0,7.5,2941
tt7174218,4,1783,0,The Beat with Ari Melber,2017,Ongoing,0,7.2,1283
tt7174764,2,18,0,The Oath,2018,2019,0,6.4,1880
tt7180852,4,52,0,Estoy vivo,2017,Ongoing,0,7.6,1127
tt7187044,3,26,0,City on a Hill,2019,2022,0,7.6,15030
tt7197558,3,36,0,Nero a metà,2018,Ongoing,0,7,1009
tt7197684,3,24,0,Suburra - La serie,2017,2020,0,7.9,15720
tt7203552,4,31,0,The Morning Show,2019,Ongoing,0,8.2,116738
tt7210448,2,17,0,Strange Angel,2018,2019,0,7,2444
