tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt1643266,9,242,1,Ancient Aliens,2009,Ongoing,1,7.1,12149
tt1647423,5,281,1,Interny,2010,2016,1,7.1,3481
tt1652216,5,32,1,DCI Banks,2010,2016,1,7.6,8713
tt1657563,5,25,1,Check It Out! with Dr. Steve Brule,2010,2017,1,8.6,6782
tt1663641,9,162,1,Face Off,2011,2018,1,8.2,6844
tt1663676,5,89,1,Awkward.,2011,2016,1,7.5,45411
tt1673441,9,90,1,Dual Survival,2010,2016,1,7.4,3305
tt1674417,9,162,1,Hardcore Pawn,2009,2015,1,4.8,4854
tt1674553,5,48,1,Penoza,2010,2017,1,8.2,3967
tt1688612,9,149,1,The Bay,2010,Ongoing,1,6.3,3147
tt1688779,7,85,1,"Drugs, Inc.",2010,Ongoing,1,7.8,1429
tt1693592,9,55,1,Vera,2011,Ongoing,1,8.1,17998
tt1694423,9,264,1,Masterchef,2010,Ongoing,1,7.2,9558
tt1699748,5,57,1,Hell on Wheels,2011,2016,1,8.3,54578
tt1707374,9,83,1,Beyond Scared Straight,2011,2015,1,7.3,1243
tt1710295,5,142,1,Doc McStuffins,2012,2022,1,6.6,2721
tt1710308,8,244,1,Regular Show,2010,2017,1,8.5,53502
tt1715368,9,169,1,The Annoying Orange,2009,Ongoing,1,2.9,2135
tt1718438,5,104,1,Mad,2010,2022,1,5.9,3103
tt1720601,9,286,1,The Real Housewives of Beverly Hills,2010,Ongoing,1,5.4,7008
tt1721666,9,225,1,Sister Wives,2010,Ongoing,1,4.4,2785
tt1723816,6,62,1,Girls,2012,2017,1,7.4,75881
tt1734537,6,23,1,Marple,2004,2013,1,7.8,9967
tt1737565,9,385,1,The Only Way Is Essex,2010,Ongoing,1,3.1,2292
tt1740718,9,2679,1,The Talk,2010,Ongoing,1,3.2,2340
tt1742340,5,116,1,Auction Hunters,2010,2015,1,5.9,3245
tt1743990,9,362,1,Cinemassacre's Monster Madness,2007,2023,1,8.8,2058
tt1745739,9,579,1,Las Fierbinti,2012,Ongoing,1,8.7,2742
tt1747551,9,241,1,Swamp People,2010,Ongoing,1,6.2,2555
tt1747894,9,46,1,You Know What's Bullshit,2007,Ongoing,1,7.6,1651
tt1751105,9,235,1,My Little Pony: Friendship Is Magic,2010,2020,1,7.7,22163
tt1756927,7,139,1,American Restoration,2010,2016,1,6.6,3085
tt1758772,5,105,1,Switched at Birth,2011,2017,1,7.7,25803
tt1759761,7,65,1,Veep,2012,2019,1,8.4,60964
tt1767256,5,109,1,Winners & Losers,2011,2016,1,6.9,1195
tt1771742,9,255,1,Restaurant: Impossible,2011,Ongoing,1,6.8,2165
tt1773182,9,215,1,Love It or List It,2008,Ongoing,1,6.5,2515
tt1780441,8,79,1,Portlandia,2011,2018,1,7.8,22475
tt1785123,9,310,1,Storage Wars,2010,Ongoing,1,6.3,10207
tt1786203,5,68,1,Sons of Guns,2011,2014,1,6,1519
tt1796154,9,410,1,Papiny dochki,2007,2013,1,4.8,1856
tt1796960,8,96,1,Homeland,2011,2020,1,8.3,354108
tt1797404,5,58,1,House of Lies,2012,2016,1,7.4,26065
tt1800864,9,310,1,Gold Rush,2010,Ongoing,1,7.2,5247
tt1802968,9,121,1,Nightmare Next Door,2011,Ongoing,1,7,1055
tt1807859,6,161,1,Wild Kratts,2010,Ongoing,1,7.7,2030
tt1809014,6,51,1,My Strange Addiction,2010,2015,1,5.7,1165
tt1809413,8,435,1,1 Kadin 1 Erkek,2008,2015,1,7.8,5670
tt1811179,9,134,1,Penn & Teller: Fool Us,2011,Ongoing,1,8,4033
tt1819022,5,47,1,Mrs. Brown's Boys,2011,Ongoing,1,7.1,9223
tt1820166,9,1298,1,Ridiculousness,2011,Ongoing,1,6.3,7486
tt1821220,9,242,1,Teen Mom 2,2011,Ongoing,1,4.3,2367
tt1821229,9,79,1,The Being Frank Show,2010,Ongoing,1,8.5,6726
tt1826940,7,146,1,New Girl,2011,2018,1,7.8,238661
tt1827163,6,82,1,Mob Wives,2011,2016,1,5.1,1495
tt1827882,7,188,1,Property Brothers,2011,2019,1,7.1,3401
tt1828327,9,194,1,Last Man Standing,2011,2021,1,7.5,36459
tt1830379,5,32,1,Top Boy,2011,2023,1,8.4,34928
tt1830617,6,123,1,Grimm,2011,2017,1,7.9,127055
tt1831164,7,144,1,Leyla ile Mecnun,2011,2023,1,9.1,95387
tt1832668,9,101,1,How the Universe Works,2010,Ongoing,1,8.9,7100
tt1833558,6,90,1,The Real Housewives of Miami,2011,2023,1,3.9,1519
tt1836037,6,63,1,Longmire,2012,2017,1,8.3,38531
tt1837341,9,275,1,Realnye patsany,2010,2023,1,6,1249
tt1837576,7,124,1,Scandal,2012,2018,1,7.7,78049
tt1839337,9,573,1,The Voice,2011,Ongoing,1,6.5,13088
tt1839578,5,103,1,Person of Interest,2011,2016,1,8.5,184384
tt1841204,7,104,1,Lizard Lick Towing,2011,2014,1,4.5,2020
tt1843230,7,156,1,Once Upon a Time,2011,2018,1,7.7,232679
tt1843678,5,33,1,Scott & Bailey,2011,2016,1,8,10382
tt1844624,9,129,1,American Horror Story,2011,Ongoing,1,8,333848
tt1844923,6,37,1,Friday Night Dinner,2011,2020,1,8.1,20592
tt1845307,6,138,1,2 Broke Girls,2011,2017,1,6.6,102591
tt1846197,9,39,1,Morden i Sandhamn,2010,Ongoing,1,6.9,3248
tt1849622,9,152,1,Tanked,2011,2018,1,6.5,1921
tt1850596,9,408,1,Eye on Entertainment,2005,Ongoing,1,7.7,1644
tt1856010,6,73,1,House of Cards,2013,2018,1,8.7,521265
tt1863526,8,248,1,Bar Rescue,2011,Ongoing,1,7.5,3728
tt1864017,6,58,1,Stella,2012,2017,1,8,1994
tt1865740,9,244,1,Ink Master,2012,Ongoing,1,7.4,4504
tt1866609,7,53,1,Mount Pleasant,2011,2017,1,7.4,1052
tt1871037,9,167,1,Stolichani v poveche,2011,Ongoing,1,8,1788
tt1871111,9,714,1,The Cinema Snob,2007,Ongoing,1,8.2,1691
tt1871731,9,100,1,Ninjago: Masters of Spinjitzu,2011,2019,1,7.6,6705
tt1874066,5,64,1,Paranormal Witness,2011,Ongoing,1,7.8,2752
tt1877005,9,246,1,Moonshiners,2011,Ongoing,1,6.1,1581
tt1877010,9,180,1,Alaska: The Last Frontier,2011,Ongoing,1,7.7,1734
tt1877368,9,170,1,The Great British Bake Off,2010,Ongoing,1,8.6,11819
tt1877889,5,124,1,Teenage Mutant Ninja Turtles,2012,2017,1,7.9,13755
tt1879599,9,109,1,Million Dollar Listing New York,2012,Ongoing,1,7.4,1777
tt1880898,5,62,1,Vojna akademija,2012,Ongoing,1,6.4,1575
tt1884856,5,117,1,Masha i Medved,2007,Ongoing,1,7.5,3592
tt1888075,9,102,1,Death in Paradise,2011,Ongoing,1,7.8,25266
tt1909015,5,60,1,Pod prikritie,2011,2016,1,8.9,27357
tt1911883,7,171,1,For Better or Worse,2011,2017,1,4.1,1305
tt1921518,7,1064,1,Crime Patrol,2003,Ongoing,1,7.9,1575
tt1933073,9,100,1,My Cat from Hell,2011,2018,1,7.7,1565
tt1933854,9,301,1,Made in Chelsea,2011,Ongoing,1,4.6,2320
tt1934673,9,144,1,Homicide Hunter: Lt. Joe Kenda,2011,2020,1,8.8,3519
tt1936532,6,105,1,Major Crimes,2012,2018,1,7.7,15514
tt1942683,7,242,1,The Amazing World of Gumball,2011,2019,1,8.3,38376
tt1948830,9,93,1,Finding Bigfoot,2011,Ongoing,1,4.1,1976
tt1954804,5,85,1,Saving Hope,2012,2017,1,7.4,7347
tt1960255,9,209,1,Geordie Shore,2011,2022,1,5.2,4602
tt1967111,9,708,1,Jake and Amir,2007,2023,1,8.6,1105
tt1971245,9,157,1,The Voice UK,2012,Ongoing,1,5.6,1361
tt1973692,5,40,1,Rita,2012,2020,1,8.1,9783
tt1981471,13,3193,1,The Five,2011,Ongoing,1,5.9,1387
tt1981558,5,55,1,Key and Peele,2012,2015,1,8.3,24586
tt1983079,9,114,1,Call the Midwife,2012,Ongoing,1,8.6,29617
tt1991410,8,234,1,Dance Moms,2011,2019,1,4.6,6780
tt1997999,9,132,1,Shahs of Sunset,2012,2021,1,4.8,1630
tt1999065,9,278,1,Bab Al Haara,2006,2017,1,6.7,2413
tt2006005,7,72,1,Trollied,2011,2018,1,7.3,2678
tt2010806,9,140,1,Long Island Medium,2010,Ongoing,1,4.8,1483
tt2012511,9,225,1,The Dead Files,2011,Ongoing,1,6.7,2831
tt2014553,6,138,1,Daniel Tiger's Neighborhood,2012,Ongoing,1,7.4,1356
tt2039625,7,87,1,Epic Rap Battles of History,2010,Ongoing,1,8.1,3572
tt2049116,5,58,1,Gomorra: La serie,2014,2021,1,8.7,42758
tt2049323,9,229,1,The Jonathan Ross Show,2011,Ongoing,1,6.1,1277
tt2061165,9,278,1,How It Should Have Ended,2005,Ongoing,1,8.2,3696
tt2070564,14,7496,1,WatchMojo,2006,Ongoing,1,5.6,2339
tt2076566,9,364,1,Mysteries at the Museum,2010,Ongoing,1,8.1,1309
tt2076610,7,87,1,Project Runway All Stars,2012,Ongoing,1,7,1870
tt2078690,8,67,1,Brain Games,2011,Ongoing,1,8.2,3468
tt2084712,5,71,1,Young & Hungry,2014,2018,1,7.3,16494
tt2085059,6,27,1,Black Mirror,2011,Ongoing,1,8.7,613844
tt2089467,9,243,1,Talking Dead,2011,Ongoing,1,7.2,3643
tt2100976,9,278,1,Impractical Jokers,2011,Ongoing,1,8.6,44034
tt2128016,8,88,1,Mr. D,2012,2018,1,7.4,2595
tt2128103,9,113,1,Shipping Wars,2012,Ongoing,1,6.4,1679
tt2129304,8,124,1,Hotel Impossible,2012,2017,1,7.8,1133
tt2136396,9,279,1,The Incredible Dr. Pol,2011,Ongoing,1,8.6,1967
tt2147632,9,145,1,Mystery Diners,2011,Ongoing,1,3.7,1420
tt2147995,7,31,1,Der Tatortreiniger,2011,2018,1,8.5,7698
tt2149175,6,75,1,The Americans,2013,2018,1,8.4,107290
tt2150568,5,28,1,Immersion,2010,2017,1,8.6,1072
tt2152112,9,171,1,My 600-lb Life,2012,Ongoing,1,6.7,1985
tt2169245,9,123,1,MeatEater,2012,Ongoing,1,7.6,1618
tt2171037,9,121,1,Helt perfekt,2011,Ongoing,1,7.5,1073
tt2174367,7,96,1,Comic Book Men,2012,2018,1,7.7,5540
tt2176287,5,110,1,Comedy Bang! Bang!,2012,2016,1,7.6,4515
tt2177489,6,100,1,Baby Daddy,2012,2017,1,7.3,21260
tt2182427,9,187,1,Bering Sea Gold,2012,Ongoing,1,6.7,1698
tt2183641,5,36,1,Ripper Street,2012,2016,1,8.1,22053
tt2184186,9,157,1,A League of Their Own,2010,Ongoing,1,7.7,1632
tt2188671,5,50,1,Bates Motel,2013,2017,1,8.1,114016
tt2191567,9,246,1,Wicked Tuna,2012,Ongoing,1,6.5,1055
tt2191671,7,154,1,Elementary,2012,2019,1,7.9,115997
tt2191991,5,54,1,Funny or Die's Billy on the Street,2011,Ongoing,1,7.8,2584
tt2193021,8,170,1,Arrow,2012,2020,1,7.5,441433
tt2202488,9,170,1,Mountain Men,2012,Ongoing,1,7.3,1687
tt2204916,6,76,1,Eddsworld,2003,Ongoing,1,8.7,1034
tt2211129,6,117,1,The Mindy Project,2012,2017,1,7.5,34292
tt2215842,9,111,1,Father Brown,2013,Ongoing,1,7.8,13792
tt2216156,5,24,1,Last Tango in Halifax,2012,2020,1,8.4,8303
tt2222352,5,33,1,Cuckoo,2012,Ongoing,1,7.2,10471
tt2229907,9,132,1,Duck Dynasty,2012,2017,1,6.2,11057
tt2234222,5,50,1,Orphan Black,2013,2017,1,8.3,114873
tt2235201,9,258,1,The Angry Joe Show,2009,Ongoing,1,7.4,1315
tt2244077,8,195,1,Littlest Pet Shop,2012,2022,1,6.3,1029
tt2244495,6,69,1,The Eric Andre Show,2012,Ongoing,1,8.6,21051
tt2249007,7,82,1,Ray Donovan,2013,2020,1,8.3,91385
tt2258904,6,67,1,A Place to Call Home,2013,2018,1,8.3,6057
tt2261391,9,239,1,Chicago Fire,2012,Ongoing,1,8,61465
tt2262532,5,104,1,The Fosters,2013,2018,1,8,29773
tt2281375,6,124,1,Nashville,2012,2018,1,7.7,26924
tt2288050,5,59,1,Here Comes Honey Boo Boo,2012,2017,1,2.5,7486
tt2289131,9,49,1,Off the Air,2011,Ongoing,1,8.5,1009
tt2290891,7,180,1,Al Kabeer,2010,2023,1,8.6,4055
tt2293002,8,80,1,Ben 10: Omniverse,2012,2014,1,6.3,6800
tt2301351,8,82,1,RuPaul's Drag Race All Stars,2012,Ongoing,1,8.6,9421
tt2303687,7,37,1,Line of Duty,2012,2021,1,8.7,66379
tt2306299,6,93,1,Vikings,2013,2020,1,8.5,563180
tt2314952,9,85,1,Comedians in Cars Getting Coffee,2012,Ongoing,1,8,13310
tt2317751,9,1032,1,Indian Premier League,2008,Ongoing,1,7.8,2380
tt2321596,5,63,1,Wolfblood,2012,2017,1,7.4,3887
tt2326517,9,101,1,"Finding Your Roots with Henry Louis Gates, Jr.",2012,Ongoing,1,8.6,1469
tt2327804,9,236,1,Kids React,2010,Ongoing,1,5,1055
tt2334302,5,34,1,Citizen Khan,2012,2016,1,6.3,3323
tt2338096,9,188,1,Counting Cars,2012,Ongoing,1,7,2900
tt2342499,9,158,1,Below Deck,2013,Ongoing,1,7.5,4573
tt2343157,9,209,1,Vanderpump Rules,2013,Ongoing,1,6,3609
tt2345459,9,155,1,8 Out of 10 Cats Does Countdown,2012,Ongoing,1,8.2,6396
tt2345481,5,52,1,Being Mary Jane,2013,2019,1,7.6,4187
tt2346169,9,157,1,Fast n' Loud,2012,Ongoing,1,7.4,2833
tt2348531,9,237,1,Half in the Bag,2011,Ongoing,1,9.3,5032
tt2359704,5,194,1,JoJo no Kimyô na Bôken,2012,Ongoing,1,8.5,31174
tt2361816,9,219,1,Seksenler,2012,2022,1,6.9,2610
tt2362231,5,141,1,JonTron,2010,Ongoing,1,8.6,3518
tt2363624,6,148,1,Yu-Gi-Oh! Zexal,2011,2014,1,5.2,1075
tt2364582,7,136,1,Agents of S.H.I.E.L.D.,2013,2020,1,7.5,223048
tt2372162,7,91,1,Orange Is the New Black,2013,2019,1,8,314437
tt2374744,8,233,1,The Next Step,2013,Ongoing,1,6.2,2192
tt2375720,6,46,1,The Doctor Blake Mysteries,2013,2018,1,8,4917
tt2390276,9,179,1,Highway Thru Hell,2012,Ongoing,1,8,1263
tt2392261,5,112,1,The Lizzie Bennet Diaries,2012,Ongoing,1,8.8,3278
tt2396135,8,44,1,Shetland,2013,Ongoing,1,8.3,22277
tt2400629,9,98,1,Coke Studio,2008,Ongoing,1,9.6,1262
tt2402207,5,56,1,The Last Ship,2014,2018,1,7.4,62350
tt2402569,6,111,1,Cold Justice,2013,Ongoing,1,8,1878
tt2433738,9,100,1,Wentworth,2013,2021,1,8.6,23715
tt2442560,6,36,1,Peaky Blinders,2013,2022,1,8.8,610199
tt2445666,9,203,1,Studio C,2012,Ongoing,1,8.6,1313
tt2455546,5,127,1,Avengers Assemble,2012,2019,1,7,8135
tt2467372,8,153,1,Brooklyn Nine-Nine,2013,2021,1,8.4,343739
tt2486436,9,90,1,Just for Laughs Gags,2001,Ongoing,1,7.6,1028
tt2498968,8,260,1,Catfish: The TV Show,2012,Ongoing,1,7.1,8862
tt2510616,6,87,1,The Mind of a Chef,2012,2017,1,8,1422
tt2548200,5,57,1,Slugterra,2012,2016,1,7.1,2042
tt2559314,9,419,1,The Screen Junkies Show,2011,Ongoing,1,7.9,1665
tt2575988,6,53,1,Silicon Valley,2014,2019,1,8.5,160573
tt2578508,5,44,1,Inside Amy Schumer,2013,2022,1,6.2,13310
tt2578560,5,50,1,Broad City,2014,2019,1,8.4,34734
tt2580046,5,139,1,Miraculous: Tales of Ladybug & Cat Noir,2015,Ongoing,1,7.5,14504
tt2608368,5,61,1,Real Husbands of Hollywood,2013,Ongoing,1,7.7,4412
tt2610260,9,546,1,Honest Trailers,2012,Ongoing,1,8.5,4698
tt2632424,5,92,1,The Originals,2013,2018,1,8.3,143742
tt2644032,8,83,1,Barbie: Life in the Dreamhouse,2012,2015,1,7.5,2564
tt2660806,8,170,1,Mom,2013,2021,1,7.4,38004
tt2661044,7,100,1,The 100,2014,2020,1,7.6,267153
tt2674806,9,50,1,Inside No. 9,2014,Ongoing,1,8.5,18877
tt2699110,5,53,1,The Affair,2014,2019,1,7.9,48104
tt2701582,9,36,1,Endeavour,2012,2023,1,8.6,31565
tt2712612,6,72,1,Drunk History,2013,2019,1,7.8,12230
tt2712740,9,229,1,The Goldbergs,2013,2023,1,8,39889
tt2717740,9,140,1,Circus Halligalli,2013,2017,1,6.6,1144
tt2729716,8,215,1,The Haves and the Have Nots,2013,2021,1,6,3591
tt2731624,5,38,1,Plebs,2013,2019,1,7.8,8679
tt2741602,9,218,1,The Blacklist,2013,2023,1,8,271931
tt2762330,9,209,1,Gogglebox,2013,Ongoing,1,7.4,2866
tt2768802,5,96,1,Mickey Mouse,2013,2019,1,8.1,3589
tt2771780,9,391,1,Teen Titans Go!,2013,Ongoing,1,5.5,23493
tt2776888,9,305,1,Big Brother Canada,2013,Ongoing,1,6.8,1134
tt2777882,8,703,1,El Señor de los Cielos,2013,Ongoing,1,6.8,1288
tt2782710,6,131,1,Vice,2013,2021,1,8.8,4359
tt2789238,5,61,1,Strike the Blood,2013,2022,1,6.9,1786
tt2802850,5,51,1,Fargo,2014,2024,1,8.9,390067
tt2805096,9,208,1,Chicago P.D.,2014,Ongoing,1,8.1,42142
tt2815522,9,129,1,Southern Charm,2013,Ongoing,1,6.5,1293
tt2817246,5,45,1,Girlfriends' Guide to Divorce,2014,2018,1,6.9,4775
tt2819924,9,99,1,Candice Renoir,2013,Ongoing,1,7.6,1987
tt2838492,9,101,1,Treehouse Masters,2013,Ongoing,1,7.2,1531
tt2845786,9,107,1,Anthony Bourdain: Parts Unknown,2013,2018,1,8.8,6694
tt2861424,9,74,1,Rick and Morty,2013,Ongoing,1,9.1,569840
tt2874692,9,111,1,When Calls the Heart,2014,Ongoing,1,7.9,14094
tt2882076,9,98,1,Still Standing,2015,Ongoing,1,8.2,1620
tt2891574,5,47,1,Ballers,2015,2019,1,7.6,52091
tt2902088,9,160,1,Flip or Flop,2013,2022,1,6.2,2093
tt2910420,9,1864,1,Drzavni Posao,2012,Ongoing,1,9.4,3621
tt2919910,9,184,1,Whose Line Is It Anyway?,2013,2023,1,8.4,9263
tt2930446,9,193,1,Cutthroat Kitchen,2013,Ongoing,1,7.3,2168
tt2930610,6,120,1,Kukhnya,2012,2016,1,8.5,5457
tt2960144,9,55,1,Badehotellet,2013,Ongoing,1,7.9,3547
tt2963600,8,391,1,James & Mike Mondays,2012,2020,1,7.4,1549
tt2964642,9,236,1,Life Below Zero,2013,Ongoing,1,7.9,2152
tt2980110,9,166,1,First Dates,2013,Ongoing,1,7.2,1204
tt3004376,8,1377,1,The Real,2013,2022,1,4.6,1478
tt3006802,8,92,1,Outlander,2014,Ongoing,1,8.4,173558
tt3007640,9,188,1,Naked and Afraid,2013,Ongoing,1,6.6,4737
tt3019170,8,82,1,Mountain Monsters,2013,Ongoing,1,5.3,1782
tt3027156,9,187,1,Street Outlaws,2013,Ongoing,1,6.5,1114
tt3032476,6,63,1,Better Call Saul,2015,2022,1,9,608545
tt3037520,6,78,1,Hollywood Game Night,2013,2020,1,7.3,1765
tt3038248,8,100,1,MasterChef Junior,2013,Ongoing,1,6.8,2961
tt3042608,5,153,1,Uncle Grandpa,2010,2017,1,4.4,6894
tt3044834,5,38,1,A Crime to Remember,2013,2018,1,8.2,1330
tt3056472,9,122,1,Total Divas,2013,2019,1,6.5,1843
tt3061046,5,155,1,Steven Universe,2013,2019,1,8.2,37863
tt3062514,9,287,1,Khawatir,2005,2015,1,9.5,3239
tt3066242,9,157,1,RWBY,2012,Ongoing,1,7.7,7449
tt3080030,8,120,1,The Profit,2013,2021,1,8.3,1627
tt3105674,5,64,1,Rabbids Invasion,2013,2019,1,5.4,2105
tt3107288,9,184,1,The Flash,2014,2023,1,7.5,363538
tt3121722,9,252,1,PAW Patrol,2013,Ongoing,1,6.1,4022
tt3138102,9,100,1,Side om side,2013,Ongoing,1,7.8,1791
tt3149010,5,23,1,Suspects,2014,2016,1,7.2,1357
tt3163562,5,40,1,Utopia,2014,Ongoing,1,8.4,2624
tt3165150,9,440,1,Guy's Grocery Games,2013,Ongoing,1,6.7,1628
tt3189976,5,17,1,Gravity Falls Shorts,2013,2014,1,8.3,3055
tt3204810,9,131,1,On Cinema,2012,Ongoing,1,9.2,1580
tt3205302,9,406,1,Beat Bobby Flay,2013,Ongoing,1,6.4,1340
tt3205802,6,90,1,How to Get Away with Murder,2014,2020,1,8.1,161554
tt3228420,5,62,1,You're the Worst,2014,2019,1,8.1,27556
tt3228904,6,103,1,Empire,2015,2020,1,7.4,40482
tt3230854,6,62,1,The Expanse,2015,2022,1,8.5,165305
tt3281796,6,63,1,Power,2014,2020,1,8.1,50579
tt3286728,9,197,1,Neo Magazin,2013,2019,1,7.8,1410
tt3288518,7,84,1,Younger,2015,2021,1,7.8,24681
tt3330720,9,317,1,The Last Leg,2012,Ongoing,1,7.1,1630
tt3333880,9,97,1,Wahlburgers,2014,2019,1,6.7,1699
tt3339966,5,52,1,Unbreakable Kimmy Schmidt,2015,2020,1,7.6,76741
tt3398228,6,77,1,BoJack Horseman,2014,2020,1,8.8,177457
tt3425318,6,41,1,Still Open All Hours,2013,2019,1,6.4,1805
tt3437626,5,93,1,Happy Tree Friends,1999,Ongoing,1,7.3,1902
tt3444938,9,1881,1,The Tonight Show Starring Jimmy Fallon,2014,Ongoing,1,7.1,18742
tt3446786,9,107,1,Neste sommer,2014,Ongoing,1,7.6,1109
tt3455408,9,195,1,The Curse of Oak Island,2014,Ongoing,1,6.9,6304
tt3469050,9,124,1,90 Day Fiancé,2014,Ongoing,1,6.4,2418
tt3484274,9,106,1,Are You the One?,2014,Ongoing,1,6.6,2800
tt3487356,8,176,1,Black-ish,2014,2022,1,7.3,24924
tt3487478,5,43,1,Smeris,2014,2020,1,7.5,1582
tt3496230,6,184,1,Alvinnn!!! And the Chipmunks,2015,Ongoing,1,4.5,1584
tt3498954,9,1101,1,Everything Wrong with...,2012,Ongoing,1,6.7,2944
tt3501074,6,120,1,Madam Secretary,2014,2019,1,7.7,25362
tt3501584,5,71,1,iZombie,2015,2019,1,7.8,72271
tt3502248,7,68,1,Bosch,2014,2021,1,8.5,78386
tt3502262,5,42,1,Transparent,2014,2019,1,7.8,23182
tt3513388,9,1450,1,Late Night with Seth Meyers,2014,Ongoing,1,6.3,7675
tt3522052,9,95,1,Ex on the Beach,2014,Ongoing,1,4.7,1283
tt3526078,6,80,1,Schitt's Creek,2015,2020,1,8.5,136534
tt3530232,9,331,1,Last Week Tonight with John Oliver,2014,Ongoing,1,8.9,93330
tt3551096,6,116,1,Fresh Off the Boat,2015,2020,1,7.8,27434
tt3559124,6,222,1,The Tom and Jerry Show,2014,2022,1,7.1,3023
tt3559912,5,98,1,The Carbonaro Effect,2014,Ongoing,1,7.5,2457
tt3560084,7,155,1,NCIS: New Orleans,2014,2021,1,6.8,19708
tt3566726,5,100,1,Jane the Virgin,2014,2019,1,7.9,56491
tt3596174,5,121,1,Henry Danger,2014,2020,1,5.9,6747
tt3609352,7,94,1,Grace and Frankie,2015,2022,1,8.2,55462
tt3636060,5,43,1,Poldark,2015,2019,1,8.3,34650
tt3640276,9,42,1,The Brokenwood Mysteries,2014,Ongoing,1,7.9,6537
tt3645318,6,102,1,If Loving You Is Wrong,2014,2020,1,5.7,1443
tt3665674,9,144,1,Alaskan Bush People,2014,Ongoing,1,6,2637
tt3688530,9,205,1,Chrisley Knows Best,2014,2023,1,4.9,2374
tt3697842,9,1432,1,The Late Show with Stephen Colbert,2015,Ongoing,1,7.2,14517
tt3725394,6,44,1,The Island with Bear Grylls,2014,2019,1,7.3,1396
tt3743822,8,113,1,Fear the Walking Dead,2015,2023,1,6.8,138508
tt3747572,8,52,1,Grantchester,2014,2023,1,7.9,16410
tt3749900,5,100,1,Gotham,2014,2019,1,7.8,237368
tt3762198,5,27,1,People Just Do Nothing,2014,2018,1,8.5,7754
tt3780132,9,93,1,Bachelor in Paradise,2014,Ongoing,1,5.4,1971
tt3781836,8,140,1,Botched,2014,Ongoing,1,6.8,1495
tt3787754,7,27,1,Total Drama Presents: The Ridonculous Race,2015,2015,1,7.5,2201
tt3787912,9,128,1,Best of the Worst,2013,Ongoing,1,9.4,3623
tt3807022,5,66,1,All Hail King Julien,2014,2017,1,7.1,2311
tt3807034,6,77,1,The Adventures of Puss in Boots,2015,2018,1,6.5,2317
tt3816666,8,65,1,Running Wild with Bear Grylls,2014,Ongoing,1,7.6,2962
tt3843168,5,68,1,Z Nation,2014,2018,1,6.7,38313
tt3868860,9,313,1,Married at First Sight,2014,Ongoing,1,6.2,2408
tt3869500,5,90,1,Tiny House Nation,2014,Ongoing,1,7.1,1274
tt3906732,7,76,1,Good Witch,2015,2021,1,7.3,11873
tt3908868,6,49,1,Decker,2014,2017,1,8.1,1471
tt3909224,5,101,1,Nanatsu no taizai,2014,2021,1,7.8,36147
tt3952222,5,50,1,Killjoys,2015,2019,1,7.2,23103
tt3986586,5,76,1,Fuller House,2016,2020,1,6.7,28841
tt4014320,5,359,1,Kaisi Yeh Yaariyan,2014,Ongoing,1,8,2150
tt4016454,6,126,1,Supergirl,2015,2021,1,6.2,127939
tt4052886,6,93,1,Lucifer,2016,2021,1,8.1,344218
tt4063800,5,50,1,Le Bureau des Légendes,2015,Ongoing,1,8.7,13274
tt4067420,9,416,1,Super Mario Logan,2007,2021,1,6.3,1315
tt4087032,9,2263,1,Good Mythical Morning,2012,Ongoing,1,8.8,2242
tt4148744,5,133,1,PJ Masks,2015,2022,1,5.4,1469
tt4150832,8,336,1,No Small Parts,2014,Ongoing,1,8,1200
tt4179452,5,46,1,The Last Kingdom,2015,2022,1,8.5,158893
tt4189570,9,134,1,See No Evil,2014,Ongoing,1,8.1,1157
tt4192812,6,31,1,Unforgotten,2015,Ongoing,1,8.4,27884
tt4202274,7,177,1,The Filthy Frank Show,2011,2017,1,9.2,33184
tt4236770,5,53,1,Yellowstone,2018,Ongoing,1,8.7,192196
tt4254242,5,65,1,The Magicians,2015,2020,1,7.6,54491
tt4270492,7,84,1,Billions,2016,2023,1,8.3,102735
tt4280606,9,1199,1,The Late Late Show with James Corden,2015,2023,1,5.7,10775
tt4287464,7,75,1,Nightwatch,2015,Ongoing,1,8.8,1074
tt4295140,6,30,1,Chef's Table,2015,2019,1,8.5,16534
tt4305162,9,205,1,Expedition Unknown,2015,Ongoing,1,8.2,3491
tt4320258,5,179,1,Dirilis: Ertugrul,2014,2019,1,7.9,38967
tt4326894,5,44,1,F Is for Family,2015,2021,1,8,40129
tt4335742,5,108,1,Lip Sync Battle,2015,2019,1,7.3,3848
tt4370596,5,52,1,Better Things,2016,2022,1,7.9,17367
tt4378376,5,41,1,Babylon Berlin,2017,Ongoing,1,8.4,28160
tt4388486,9,144,1,My Big Fat Fabulous Life,2015,Ongoing,1,3.6,1071
tt4419214,7,88,1,Queen Sugar,2016,2022,1,7.8,5470
tt4426042,5,49,1,Mazhor,2014,Ongoing,1,7.6,1793
tt4453930,9,236,1,Screen Junkies Movie Fights,2014,Ongoing,1,7.9,1013
tt4458594,7,140,1,Blaze and the Monster Machines,2014,2023,1,5.7,1039
tt4474344,5,100,1,Blindspot,2015,2020,1,7.3,77460
tt4477976,6,113,1,Superstore,2015,2021,1,7.9,65137
tt4523638,8,71,1,I Am Jazz,2015,Ongoing,1,4.3,1105
